date,year,month_num,month_name,quarter,quarter_year,year_quarter,week_num,day_of_month,weekday_name,is_weekend,is_holiday_season
2023-07-13,2023,7,July,3,2023-Q3,Q3 2023,28,13,Thursday,0,0
2023-07-14,2023,7,July,3,2023-Q3,Q3 2023,28,14,Friday,0,0
2023-07-15,2023,7,July,3,2023-Q3,Q3 2023,28,15,Saturday,1,0
2023-07-16,2023,7,July,3,2023-Q3,Q3 2023,28,16,Sunday,1,0
2023-07-17,2023,7,July,3,2023-Q3,Q3 2023,29,17,Monday,0,0
2023-07-18,2023,7,July,3,2023-Q3,Q3 2023,29,18,Tuesday,0,0
2023-07-19,2023,7,July,3,2023-Q3,Q3 2023,29,19,Wednesday,0,0
2023-07-20,2023,7,July,3,2023-Q3,Q3 2023,29,20,Thursday,0,0
2023-07-21,2023,7,July,3,2023-Q3,Q3 2023,29,21,Friday,0,0
2023-07-22,2023,7,July,3,2023-Q3,Q3 2023,29,22,Saturday,1,0
2023-07-23,2023,7,July,3,2023-Q3,Q3 2023,29,23,Sunday,1,0
2023-07-24,2023,7,July,3,2023-Q3,Q3 2023,30,24,Monday,0,0
2023-07-25,2023,7,July,3,2023-Q3,Q3 2023,30,25,Tuesday,0,0
2023-07-26,2023,7,July,3,2023-Q3,Q3 2023,30,26,Wednesday,0,0
2023-07-27,2023,7,July,3,2023-Q3,Q3 2023,30,27,Thursday,0,0
2023-07-28,2023,7,July,3,2023-Q3,Q3 2023,30,28,Friday,0,0
2023-07-29,2023,7,July,3,2023-Q3,Q3 2023,30,29,Saturday,1,0
2023-07-30,2023,7,July,3,2023-Q3,Q3 2023,30,30,Sunday,1,0
2023-07-31,2023,7,July,3,2023-Q3,Q3 2023,31,31,Monday,0,0
2023-08-01,2023,8,August,3,2023-Q3,Q3 2023,31,1,Tuesday,0,0
2023-08-02,2023,8,August,3,2023-Q3,Q3 2023,31,2,Wednesday,0,0
2023-08-03,2023,8,August,3,2023-Q3,Q3 2023,31,3,Thursday,0,0
2023-08-04,2023,8,August,3,2023-Q3,Q3 2023,31,4,Friday,0,0
2023-08-05,2023,8,August,3,2023-Q3,Q3 2023,31,5,Saturday,1,0
2023-08-06,2023,8,August,3,2023-Q3,Q3 2023,31,6,Sunday,1,0
2023-08-07,2023,8,August,3,2023-Q3,Q3 2023,32,7,Monday,0,0
2023-08-08,2023,8,August,3,2023-Q3,Q3 2023,32,8,Tuesday,0,0
2023-08-09,2023,8,August,3,2023-Q3,Q3 2023,32,9,Wednesday,0,0
2023-08-10,2023,8,August,3,2023-Q3,Q3 2023,32,10,Thursday,0,0
2023-08-11,2023,8,August,3,2023-Q3,Q3 2023,32,11,Friday,0,0
2023-08-12,2023,8,August,3,2023-Q3,Q3 2023,32,12,Saturday,1,0
2023-08-13,2023,8,August,3,2023-Q3,Q3 2023,32,13,Sunday,1,0
2023-08-14,2023,8,August,3,2023-Q3,Q3 2023,33,14,Monday,0,0
2023-08-15,2023,8,August,3,2023-Q3,Q3 2023,33,15,Tuesday,0,0
2023-08-16,2023,8,August,3,2023-Q3,Q3 2023,33,16,Wednesday,0,0
2023-08-17,2023,8,August,3,2023-Q3,Q3 2023,33,17,Thursday,0,0
2023-08-18,2023,8,August,3,2023-Q3,Q3 2023,33,18,Friday,0,0
2023-08-19,2023,8,August,3,2023-Q3,Q3 2023,33,19,Saturday,1,0
2023-08-20,2023,8,August,3,2023-Q3,Q3 2023,33,20,Sunday,1,0
2023-08-21,2023,8,August,3,2023-Q3,Q3 2023,34,21,Monday,0,0
2023-08-22,2023,8,August,3,2023-Q3,Q3 2023,34,22,Tuesday,0,0
2023-08-23,2023,8,August,3,2023-Q3,Q3 2023,34,23,Wednesday,0,0
2023-08-24,2023,8,August,3,2023-Q3,Q3 2023,34,24,Thursday,0,0
2023-08-25,2023,8,August,3,2023-Q3,Q3 2023,34,25,Friday,0,0
2023-08-26,2023,8,August,3,2023-Q3,Q3 2023,34,26,Saturday,1,0
2023-08-27,2023,8,August,3,2023-Q3,Q3 2023,34,27,Sunday,1,0
2023-08-28,2023,8,August,3,2023-Q3,Q3 2023,35,28,Monday,0,0
2023-08-29,2023,8,August,3,2023-Q3,Q3 2023,35,29,Tuesday,0,0
2023-08-30,2023,8,August,3,2023-Q3,Q3 2023,35,30,Wednesday,0,0
2023-08-31,2023,8,August,3,2023-Q3,Q3 2023,35,31,Thursday,0,0
2023-09-01,2023,9,September,3,2023-Q3,Q3 2023,35,1,Friday,0,0
2023-09-02,2023,9,September,3,2023-Q3,Q3 2023,35,2,Saturday,1,0
2023-09-03,2023,9,September,3,2023-Q3,Q3 2023,35,3,Sunday,1,0
2023-09-04,2023,9,September,3,2023-Q3,Q3 2023,36,4,Monday,0,0
2023-09-05,2023,9,September,3,2023-Q3,Q3 2023,36,5,Tuesday,0,0
2023-09-06,2023,9,September,3,2023-Q3,Q3 2023,36,6,Wednesday,0,0
2023-09-07,2023,9,September,3,2023-Q3,Q3 2023,36,7,Thursday,0,0
2023-09-08,2023,9,September,3,2023-Q3,Q3 2023,36,8,Friday,0,0
2023-09-09,2023,9,September,3,2023-Q3,Q3 2023,36,9,Saturday,1,0
2023-09-10,2023,9,September,3,2023-Q3,Q3 2023,36,10,Sunday,1,0
2023-09-11,2023,9,September,3,2023-Q3,Q3 2023,37,11,Monday,0,0
2023-09-12,2023,9,September,3,2023-Q3,Q3 2023,37,12,Tuesday,0,0
2023-09-13,2023,9,September,3,2023-Q3,Q3 2023,37,13,Wednesday,0,0
2023-09-14,2023,9,September,3,2023-Q3,Q3 2023,37,14,Thursday,0,0
2023-09-15,2023,9,September,3,2023-Q3,Q3 2023,37,15,Friday,0,0
2023-09-16,2023,9,September,3,2023-Q3,Q3 2023,37,16,Saturday,1,0
2023-09-17,2023,9,September,3,2023-Q3,Q3 2023,37,17,Sunday,1,0
2023-09-18,2023,9,September,3,2023-Q3,Q3 2023,38,18,Monday,0,0
2023-09-19,2023,9,September,3,2023-Q3,Q3 2023,38,19,Tuesday,0,0
2023-09-20,2023,9,September,3,2023-Q3,Q3 2023,38,20,Wednesday,0,0
2023-09-21,2023,9,September,3,2023-Q3,Q3 2023,38,21,Thursday,0,0
2023-09-22,2023,9,September,3,2023-Q3,Q3 2023,38,22,Friday,0,0
2023-09-23,2023,9,September,3,2023-Q3,Q3 2023,38,23,Saturday,1,0
2023-09-24,2023,9,September,3,2023-Q3,Q3 2023,38,24,Sunday,1,0
2023-09-25,2023,9,September,3,2023-Q3,Q3 2023,39,25,Monday,0,0
2023-09-26,2023,9,September,3,2023-Q3,Q3 2023,39,26,Tuesday,0,0
2023-09-27,2023,9,September,3,2023-Q3,Q3 2023,39,27,Wednesday,0,0
2023-09-28,2023,9,September,3,2023-Q3,Q3 2023,39,28,Thursday,0,0
2023-09-29,2023,9,September,3,2023-Q3,Q3 2023,39,29,Friday,0,0
2023-09-30,2023,9,September,3,2023-Q3,Q3 2023,39,30,Saturday,1,0
2023-10-01,2023,10,October,4,2023-Q4,Q4 2023,39,1,Sunday,1,0
2023-10-02,2023,10,October,4,2023-Q4,Q4 2023,40,2,Monday,0,0
2023-10-03,2023,10,October,4,2023-Q4,Q4 2023,40,3,Tuesday,0,0
2023-10-04,2023,10,October,4,2023-Q4,Q4 2023,40,4,Wednesday,0,0
2023-10-05,2023,10,October,4,2023-Q4,Q4 2023,40,5,Thursday,0,0
2023-10-06,2023,10,October,4,2023-Q4,Q4 2023,40,6,Friday,0,0
2023-10-07,2023,10,October,4,2023-Q4,Q4 2023,40,7,Saturday,1,0
2023-10-08,2023,10,October,4,2023-Q4,Q4 2023,40,8,Sunday,1,0
2023-10-09,2023,10,October,4,2023-Q4,Q4 2023,41,9,Monday,0,0
2023-10-10,2023,10,October,4,2023-Q4,Q4 2023,41,10,Tuesday,0,0
2023-10-11,2023,10,October,4,2023-Q4,Q4 2023,41,11,Wednesday,0,0
2023-10-12,2023,10,October,4,2023-Q4,Q4 2023,41,12,Thursday,0,0
2023-10-13,2023,10,October,4,2023-Q4,Q4 2023,41,13,Friday,0,0
2023-10-14,2023,10,October,4,2023-Q4,Q4 2023,41,14,Saturday,1,0
2023-10-15,2023,10,October,4,2023-Q4,Q4 2023,41,15,Sunday,1,0
2023-10-16,2023,10,October,4,2023-Q4,Q4 2023,42,16,Monday,0,0
2023-10-17,2023,10,October,4,2023-Q4,Q4 2023,42,17,Tuesday,0,0
2023-10-18,2023,10,October,4,2023-Q4,Q4 2023,42,18,Wednesday,0,0
2023-10-19,2023,10,October,4,2023-Q4,Q4 2023,42,19,Thursday,0,0
2023-10-20,2023,10,October,4,2023-Q4,Q4 2023,42,20,Friday,0,0
2023-10-21,2023,10,October,4,2023-Q4,Q4 2023,42,21,Saturday,1,0
2023-10-22,2023,10,October,4,2023-Q4,Q4 2023,42,22,Sunday,1,0
2023-10-23,2023,10,October,4,2023-Q4,Q4 2023,43,23,Monday,0,0
2023-10-24,2023,10,October,4,2023-Q4,Q4 2023,43,24,Tuesday,0,0
2023-10-25,2023,10,October,4,2023-Q4,Q4 2023,43,25,Wednesday,0,0
2023-10-26,2023,10,October,4,2023-Q4,Q4 2023,43,26,Thursday,0,0
2023-10-27,2023,10,October,4,2023-Q4,Q4 2023,43,27,Friday,0,0
2023-10-28,2023,10,October,4,2023-Q4,Q4 2023,43,28,Saturday,1,0
2023-10-29,2023,10,October,4,2023-Q4,Q4 2023,43,29,Sunday,1,0
2023-10-30,2023,10,October,4,2023-Q4,Q4 2023,44,30,Monday,0,0
2023-10-31,2023,10,October,4,2023-Q4,Q4 2023,44,31,Tuesday,0,0
2023-11-01,2023,11,November,4,2023-Q4,Q4 2023,44,1,Wednesday,0,0
2023-11-02,2023,11,November,4,2023-Q4,Q4 2023,44,2,Thursday,0,0
2023-11-03,2023,11,November,4,2023-Q4,Q4 2023,44,3,Friday,0,0
2023-11-04,2023,11,November,4,2023-Q4,Q4 2023,44,4,Saturday,1,0
2023-11-05,2023,11,November,4,2023-Q4,Q4 2023,44,5,Sunday,1,0
2023-11-06,2023,11,November,4,2023-Q4,Q4 2023,45,6,Monday,0,0
2023-11-07,2023,11,November,4,2023-Q4,Q4 2023,45,7,Tuesday,0,0
2023-11-08,2023,11,November,4,2023-Q4,Q4 2023,45,8,Wednesday,0,0
2023-11-09,2023,11,November,4,2023-Q4,Q4 2023,45,9,Thursday,0,0
2023-11-10,2023,11,November,4,2023-Q4,Q4 2023,45,10,Friday,0,0
2023-11-11,2023,11,November,4,2023-Q4,Q4 2023,45,11,Saturday,1,0
2023-11-12,2023,11,November,4,2023-Q4,Q4 2023,45,12,Sunday,1,0
2023-11-13,2023,11,November,4,2023-Q4,Q4 2023,46,13,Monday,0,0
2023-11-14,2023,11,November,4,2023-Q4,Q4 2023,46,14,Tuesday,0,0
2023-11-15,2023,11,November,4,2023-Q4,Q4 2023,46,15,Wednesday,0,0
2023-11-16,2023,11,November,4,2023-Q4,Q4 2023,46,16,Thursday,0,0
2023-11-17,2023,11,November,4,2023-Q4,Q4 2023,46,17,Friday,0,0
2023-11-18,2023,11,November,4,2023-Q4,Q4 2023,46,18,Saturday,1,0
2023-11-19,2023,11,November,4,2023-Q4,Q4 2023,46,19,Sunday,1,0
2023-11-20,2023,11,November,4,2023-Q4,Q4 2023,47,20,Monday,0,0
2023-11-21,2023,11,November,4,2023-Q4,Q4 2023,47,21,Tuesday,0,0
2023-11-22,2023,11,November,4,2023-Q4,Q4 2023,47,22,Wednesday,0,0
2023-11-23,2023,11,November,4,2023-Q4,Q4 2023,47,23,Thursday,0,0
2023-11-24,2023,11,November,4,2023-Q4,Q4 2023,47,24,Friday,0,0
2023-11-25,2023,11,November,4,2023-Q4,Q4 2023,47,25,Saturday,1,0
2023-11-26,2023,11,November,4,2023-Q4,Q4 2023,47,26,Sunday,1,0
2023-11-27,2023,11,November,4,2023-Q4,Q4 2023,48,27,Monday,0,0
2023-11-28,2023,11,November,4,2023-Q4,Q4 2023,48,28,Tuesday,0,0
2023-11-29,2023,11,November,4,2023-Q4,Q4 2023,48,29,Wednesday,0,0
2023-11-30,2023,11,November,4,2023-Q4,Q4 2023,48,30,Thursday,0,0
2023-12-01,2023,12,December,4,2023-Q4,Q4 2023,48,1,Friday,0,0
2023-12-02,2023,12,December,4,2023-Q4,Q4 2023,48,2,Saturday,1,0
2023-12-03,2023,12,December,4,2023-Q4,Q4 2023,48,3,Sunday,1,0
2023-12-04,2023,12,December,4,2023-Q4,Q4 2023,49,4,Monday,0,0
2023-12-05,2023,12,December,4,2023-Q4,Q4 2023,49,5,Tuesday,0,0
2023-12-06,2023,12,December,4,2023-Q4,Q4 2023,49,6,Wednesday,0,0
2023-12-07,2023,12,December,4,2023-Q4,Q4 2023,49,7,Thursday,0,0
2023-12-08,2023,12,December,4,2023-Q4,Q4 2023,49,8,Friday,0,0
2023-12-09,2023,12,December,4,2023-Q4,Q4 2023,49,9,Saturday,1,0
2023-12-10,2023,12,December,4,2023-Q4,Q4 2023,49,10,Sunday,1,0
2023-12-11,2023,12,December,4,2023-Q4,Q4 2023,50,11,Monday,0,0
2023-12-12,2023,12,December,4,2023-Q4,Q4 2023,50,12,Tuesday,0,0
2023-12-13,2023,12,December,4,2023-Q4,Q4 2023,50,13,Wednesday,0,0
2023-12-14,2023,12,December,4,2023-Q4,Q4 2023,50,14,Thursday,0,0
2023-12-15,2023,12,December,4,2023-Q4,Q4 2023,50,15,Friday,0,1
2023-12-16,2023,12,December,4,2023-Q4,Q4 2023,50,16,Saturday,1,1
2023-12-17,2023,12,December,4,2023-Q4,Q4 2023,50,17,Sunday,1,1
2023-12-18,2023,12,December,4,2023-Q4,Q4 2023,51,18,Monday,0,1
2023-12-19,2023,12,December,4,2023-Q4,Q4 2023,51,19,Tuesday,0,1
2023-12-20,2023,12,December,4,2023-Q4,Q4 2023,51,20,Wednesday,0,1
2023-12-21,2023,12,December,4,2023-Q4,Q4 2023,51,21,Thursday,0,1
2023-12-22,2023,12,December,4,2023-Q4,Q4 2023,51,22,Friday,0,1
2023-12-23,2023,12,December,4,2023-Q4,Q4 2023,51,23,Saturday,1,1
2023-12-24,2023,12,December,4,2023-Q4,Q4 2023,51,24,Sunday,1,1
2023-12-25,2023,12,December,4,2023-Q4,Q4 2023,52,25,Monday,0,1
2023-12-26,2023,12,December,4,2023-Q4,Q4 2023,52,26,Tuesday,0,1
2023-12-27,2023,12,December,4,2023-Q4,Q4 2023,52,27,Wednesday,0,1
2023-12-28,2023,12,December,4,2023-Q4,Q4 2023,52,28,Thursday,0,1
2023-12-29,2023,12,December,4,2023-Q4,Q4 2023,52,29,Friday,0,1
2023-12-30,2023,12,December,4,2023-Q4,Q4 2023,52,30,Saturday,1,1
2023-12-31,2023,12,December,4,2023-Q4,Q4 2023,52,31,Sunday,1,1
2024-01-01,2024,1,January,1,2024-Q1,Q1 2024,1,1,Monday,0,0
2024-01-02,2024,1,January,1,2024-Q1,Q1 2024,1,2,Tuesday,0,0
2024-01-03,2024,1,January,1,2024-Q1,Q1 2024,1,3,Wednesday,0,0
2024-01-04,2024,1,January,1,2024-Q1,Q1 2024,1,4,Thursday,0,0
2024-01-05,2024,1,January,1,2024-Q1,Q1 2024,1,5,Friday,0,0
2024-01-06,2024,1,January,1,2024-Q1,Q1 2024,1,6,Saturday,1,0
2024-01-07,2024,1,January,1,2024-Q1,Q1 2024,1,7,Sunday,1,0
2024-01-08,2024,1,January,1,2024-Q1,Q1 2024,2,8,Monday,0,0
2024-01-09,2024,1,January,1,2024-Q1,Q1 2024,2,9,Tuesday,0,0
2024-01-10,2024,1,January,1,2024-Q1,Q1 2024,2,10,Wednesday,0,0
2024-01-11,2024,1,January,1,2024-Q1,Q1 2024,2,11,Thursday,0,0
2024-01-12,2024,1,January,1,2024-Q1,Q1 2024,2,12,Friday,0,0
2024-01-13,2024,1,January,1,2024-Q1,Q1 2024,2,13,Saturday,1,0
2024-01-14,2024,1,January,1,2024-Q1,Q1 2024,2,14,Sunday,1,0
2024-01-15,2024,1,January,1,2024-Q1,Q1 2024,3,15,Monday,0,0
2024-01-16,2024,1,January,1,2024-Q1,Q1 2024,3,16,Tuesday,0,0
2024-01-17,2024,1,January,1,2024-Q1,Q1 2024,3,17,Wednesday,0,0
2024-01-18,2024,1,January,1,2024-Q1,Q1 2024,3,18,Thursday,0,0
2024-01-19,2024,1,January,1,2024-Q1,Q1 2024,3,19,Friday,0,0
2024-01-20,2024,1,January,1,2024-Q1,Q1 2024,3,20,Saturday,1,0
2024-01-21,2024,1,January,1,2024-Q1,Q1 2024,3,21,Sunday,1,0
2024-01-22,2024,1,January,1,2024-Q1,Q1 2024,4,22,Monday,0,0
2024-01-23,2024,1,January,1,2024-Q1,Q1 2024,4,23,Tuesday,0,0
2024-01-24,2024,1,January,1,2024-Q1,Q1 2024,4,24,Wednesday,0,0
2024-01-25,2024,1,January,1,2024-Q1,Q1 2024,4,25,Thursday,0,0
2024-01-26,2024,1,January,1,2024-Q1,Q1 2024,4,26,Friday,0,0
2024-01-27,2024,1,January,1,2024-Q1,Q1 2024,4,27,Saturday,1,0
2024-01-28,2024,1,January,1,2024-Q1,Q1 2024,4,28,Sunday,1,0
2024-01-29,2024,1,January,1,2024-Q1,Q1 2024,5,29,Monday,0,0
2024-01-30,2024,1,January,1,2024-Q1,Q1 2024,5,30,Tuesday,0,0
2024-01-31,2024,1,January,1,2024-Q1,Q1 2024,5,31,Wednesday,0,0
2024-02-01,2024,2,February,1,2024-Q1,Q1 2024,5,1,Thursday,0,0
2024-02-02,2024,2,February,1,2024-Q1,Q1 2024,5,2,Friday,0,0
2024-02-03,2024,2,February,1,2024-Q1,Q1 2024,5,3,Saturday,1,0
2024-02-04,2024,2,February,1,2024-Q1,Q1 2024,5,4,Sunday,1,0
2024-02-05,2024,2,February,1,2024-Q1,Q1 2024,6,5,Monday,0,0
2024-02-06,2024,2,February,1,2024-Q1,Q1 2024,6,6,Tuesday,0,0
2024-02-07,2024,2,February,1,2024-Q1,Q1 2024,6,7,Wednesday,0,0
2024-02-08,2024,2,February,1,2024-Q1,Q1 2024,6,8,Thursday,0,0
2024-02-09,2024,2,February,1,2024-Q1,Q1 2024,6,9,Friday,0,0
2024-02-10,2024,2,February,1,2024-Q1,Q1 2024,6,10,Saturday,1,0
2024-02-11,2024,2,February,1,2024-Q1,Q1 2024,6,11,Sunday,1,0
2024-02-12,2024,2,February,1,2024-Q1,Q1 2024,7,12,Monday,0,0
2024-02-13,2024,2,February,1,2024-Q1,Q1 2024,7,13,Tuesday,0,0
2024-02-14,2024,2,February,1,2024-Q1,Q1 2024,7,14,Wednesday,0,0
2024-02-15,2024,2,February,1,2024-Q1,Q1 2024,7,15,Thursday,0,0
2024-02-16,2024,2,February,1,2024-Q1,Q1 2024,7,16,Friday,0,0
2024-02-17,2024,2,February,1,2024-Q1,Q1 2024,7,17,Saturday,1,0
2024-02-18,2024,2,February,1,2024-Q1,Q1 2024,7,18,Sunday,1,0
2024-02-19,2024,2,February,1,2024-Q1,Q1 2024,8,19,Monday,0,0
2024-02-20,2024,2,February,1,2024-Q1,Q1 2024,8,20,Tuesday,0,0
2024-02-21,2024,2,February,1,2024-Q1,Q1 2024,8,21,Wednesday,0,0
2024-02-22,2024,2,February,1,2024-Q1,Q1 2024,8,22,Thursday,0,0
2024-02-23,2024,2,February,1,2024-Q1,Q1 2024,8,23,Friday,0,0
2024-02-24,2024,2,February,1,2024-Q1,Q1 2024,8,24,Saturday,1,0
2024-02-25,2024,2,February,1,2024-Q1,Q1 2024,8,25,Sunday,1,0
2024-02-26,2024,2,February,1,2024-Q1,Q1 2024,9,26,Monday,0,0
2024-02-27,2024,2,February,1,2024-Q1,Q1 2024,9,27,Tuesday,0,0
2024-02-28,2024,2,February,1,2024-Q1,Q1 2024,9,28,Wednesday,0,0
2024-02-29,2024,2,February,1,2024-Q1,Q1 2024,9,29,Thursday,0,0
2024-03-01,2024,3,March,1,2024-Q1,Q1 2024,9,1,Friday,0,0
2024-03-02,2024,3,March,1,2024-Q1,Q1 2024,9,2,Saturday,1,0
2024-03-03,2024,3,March,1,2024-Q1,Q1 2024,9,3,Sunday,1,0
2024-03-04,2024,3,March,1,2024-Q1,Q1 2024,10,4,Monday,0,0
2024-03-05,2024,3,March,1,2024-Q1,Q1 2024,10,5,Tuesday,0,0
2024-03-06,2024,3,March,1,2024-Q1,Q1 2024,10,6,Wednesday,0,0
2024-03-07,2024,3,March,1,2024-Q1,Q1 2024,10,7,Thursday,0,0
2024-03-08,2024,3,March,1,2024-Q1,Q1 2024,10,8,Friday,0,0
2024-03-09,2024,3,March,1,2024-Q1,Q1 2024,10,9,Saturday,1,0
2024-03-10,2024,3,March,1,2024-Q1,Q1 2024,10,10,Sunday,1,0
2024-03-11,2024,3,March,1,2024-Q1,Q1 2024,11,11,Monday,0,0
2024-03-12,2024,3,March,1,2024-Q1,Q1 2024,11,12,Tuesday,0,0
2024-03-13,2024,3,March,1,2024-Q1,Q1 2024,11,13,Wednesday,0,0
2024-03-14,2024,3,March,1,2024-Q1,Q1 2024,11,14,Thursday,0,0
2024-03-15,2024,3,March,1,2024-Q1,Q1 2024,11,15,Friday,0,0
2024-03-16,2024,3,March,1,2024-Q1,Q1 2024,11,16,Saturday,1,0
2024-03-17,2024,3,March,1,2024-Q1,Q1 2024,11,17,Sunday,1,0
2024-03-18,2024,3,March,1,2024-Q1,Q1 2024,12,18,Monday,0,0
2024-03-19,2024,3,March,1,2024-Q1,Q1 2024,12,19,Tuesday,0,0
2024-03-20,2024,3,March,1,2024-Q1,Q1 2024,12,20,Wednesday,0,0
2024-03-21,2024,3,March,1,2024-Q1,Q1 2024,12,21,Thursday,0,0
2024-03-22,2024,3,March,1,2024-Q1,Q1 2024,12,22,Friday,0,0
2024-03-23,2024,3,March,1,2024-Q1,Q1 2024,12,23,Saturday,1,0
2024-03-24,2024,3,March,1,2024-Q1,Q1 2024,12,24,Sunday,1,0
2024-03-25,2024,3,March,1,2024-Q1,Q1 2024,13,25,Monday,0,0
2024-03-26,2024,3,March,1,2024-Q1,Q1 2024,13,26,Tuesday,0,0
2024-03-27,2024,3,March,1,2024-Q1,Q1 2024,13,27,Wednesday,0,0
2024-03-28,2024,3,March,1,2024-Q1,Q1 2024,13,28,Thursday,0,0
2024-03-29,2024,3,March,1,2024-Q1,Q1 2024,13,29,Friday,0,0
2024-03-30,2024,3,March,1,2024-Q1,Q1 2024,13,30,Saturday,1,0
2024-03-31,2024,3,March,1,2024-Q1,Q1 2024,13,31,Sunday,1,0
2024-04-01,2024,4,April,2,2024-Q2,Q2 2024,14,1,Monday,0,0
2024-04-02,2024,4,April,2,2024-Q2,Q2 2024,14,2,Tuesday,0,0
2024-04-03,2024,4,April,2,2024-Q2,Q2 2024,14,3,Wednesday,0,0
2024-04-04,2024,4,April,2,2024-Q2,Q2 2024,14,4,Thursday,0,0
2024-04-05,2024,4,April,2,2024-Q2,Q2 2024,14,5,Friday,0,0
2024-04-06,2024,4,April,2,2024-Q2,Q2 2024,14,6,Saturday,1,0
2024-04-07,2024,4,April,2,2024-Q2,Q2 2024,14,7,Sunday,1,0
2024-04-08,2024,4,April,2,2024-Q2,Q2 2024,15,8,Monday,0,0
2024-04-09,2024,4,April,2,2024-Q2,Q2 2024,15,9,Tuesday,0,0
2024-04-10,2024,4,April,2,2024-Q2,Q2 2024,15,10,Wednesday,0,0
2024-04-11,2024,4,April,2,2024-Q2,Q2 2024,15,11,Thursday,0,0
2024-04-12,2024,4,April,2,2024-Q2,Q2 2024,15,12,Friday,0,0
2024-04-13,2024,4,April,2,2024-Q2,Q2 2024,15,13,Saturday,1,0
2024-04-14,2024,4,April,2,2024-Q2,Q2 2024,15,14,Sunday,1,0
2024-04-15,2024,4,April,2,2024-Q2,Q2 2024,16,15,Monday,0,0
2024-04-16,2024,4,April,2,2024-Q2,Q2 2024,16,16,Tuesday,0,0
2024-04-17,2024,4,April,2,2024-Q2,Q2 2024,16,17,Wednesday,0,0
2024-04-18,2024,4,April,2,2024-Q2,Q2 2024,16,18,Thursday,0,0
2024-04-19,2024,4,April,2,2024-Q2,Q2 2024,16,19,Friday,0,0
2024-04-20,2024,4,April,2,2024-Q2,Q2 2024,16,20,Saturday,1,0
2024-04-21,2024,4,April,2,2024-Q2,Q2 2024,16,21,Sunday,1,0
2024-04-22,2024,4,April,2,2024-Q2,Q2 2024,17,22,Monday,0,0
2024-04-23,2024,4,April,2,2024-Q2,Q2 2024,17,23,Tuesday,0,0
2024-04-24,2024,4,April,2,2024-Q2,Q2 2024,17,24,Wednesday,0,0
2024-04-25,2024,4,April,2,2024-Q2,Q2 2024,17,25,Thursday,0,0
2024-04-26,2024,4,April,2,2024-Q2,Q2 2024,17,26,Friday,0,0
2024-04-27,2024,4,April,2,2024-Q2,Q2 2024,17,27,Saturday,1,0
2024-04-28,2024,4,April,2,2024-Q2,Q2 2024,17,28,Sunday,1,0
2024-04-29,2024,4,April,2,2024-Q2,Q2 2024,18,29,Monday,0,0
2024-04-30,2024,4,April,2,2024-Q2,Q2 2024,18,30,Tuesday,0,0
2024-05-01,2024,5,May,2,2024-Q2,Q2 2024,18,1,Wednesday,0,0
2024-05-02,2024,5,May,2,2024-Q2,Q2 2024,18,2,Thursday,0,0
2024-05-03,2024,5,May,2,2024-Q2,Q2 2024,18,3,Friday,0,0
2024-05-04,2024,5,May,2,2024-Q2,Q2 2024,18,4,Saturday,1,0
2024-05-05,2024,5,May,2,2024-Q2,Q2 2024,18,5,Sunday,1,0
2024-05-06,2024,5,May,2,2024-Q2,Q2 2024,19,6,Monday,0,0
2024-05-07,2024,5,May,2,2024-Q2,Q2 2024,19,7,Tuesday,0,0
2024-05-08,2024,5,May,2,2024-Q2,Q2 2024,19,8,Wednesday,0,0
2024-05-09,2024,5,May,2,2024-Q2,Q2 2024,19,9,Thursday,0,0
2024-05-10,2024,5,May,2,2024-Q2,Q2 2024,19,10,Friday,0,0
2024-05-11,2024,5,May,2,2024-Q2,Q2 2024,19,11,Saturday,1,0
2024-05-12,2024,5,May,2,2024-Q2,Q2 2024,19,12,Sunday,1,0
2024-05-13,2024,5,May,2,2024-Q2,Q2 2024,20,13,Monday,0,0
2024-05-14,2024,5,May,2,2024-Q2,Q2 2024,20,14,Tuesday,0,0
2024-05-15,2024,5,May,2,2024-Q2,Q2 2024,20,15,Wednesday,0,0
2024-05-16,2024,5,May,2,2024-Q2,Q2 2024,20,16,Thursday,0,0
2024-05-17,2024,5,May,2,2024-Q2,Q2 2024,20,17,Friday,0,0
2024-05-18,2024,5,May,2,2024-Q2,Q2 2024,20,18,Saturday,1,0
2024-05-19,2024,5,May,2,2024-Q2,Q2 2024,20,19,Sunday,1,0
2024-05-20,2024,5,May,2,2024-Q2,Q2 2024,21,20,Monday,0,0
2024-05-21,2024,5,May,2,2024-Q2,Q2 2024,21,21,Tuesday,0,0
2024-05-22,2024,5,May,2,2024-Q2,Q2 2024,21,22,Wednesday,0,0
2024-05-23,2024,5,May,2,2024-Q2,Q2 2024,21,23,Thursday,0,0
2024-05-24,2024,5,May,2,2024-Q2,Q2 2024,21,24,Friday,0,0
2024-05-25,2024,5,May,2,2024-Q2,Q2 2024,21,25,Saturday,1,0
2024-05-26,2024,5,May,2,2024-Q2,Q2 2024,21,26,Sunday,1,0
2024-05-27,2024,5,May,2,2024-Q2,Q2 2024,22,27,Monday,0,0
2024-05-28,2024,5,May,2,2024-Q2,Q2 2024,22,28,Tuesday,0,0
2024-05-29,2024,5,May,2,2024-Q2,Q2 2024,22,29,Wednesday,0,0
2024-05-30,2024,5,May,2,2024-Q2,Q2 2024,22,30,Thursday,0,0
2024-05-31,2024,5,May,2,2024-Q2,Q2 2024,22,31,Friday,0,0
